Feature ID	Taxon
PP467789.1	NA;Chordata;Actinopteri;Gadiformes;Lotidae;Molva;Molva macrophthalma;NA;NA;NA
AP004435.1	NA;Chordata;Actinopteri;Zeiformes;Oreosomatidae;Allocyttus;Allocyttus niger;NA;NA;NA
LC661332.1	NA;Chordata;Actinopteri;Zeiformes;Zeidae;Zeus;Zeus faber;NA;NA;NA
AP002941.1	NA;Chordata;Actinopteri;Zeiformes;Zeidae;Zeus;Zeus faber;NA;NA;NA
AF149993.1	NA;Chordata;Actinopteri;Zeiformes;Zeidae;Zeus;Zeus faber;NA;NA;NA
LC661331.1	NA;Chordata;Actinopteri;Zeiformes;Zeidae;Zeus;Zeus faber;NA;NA;NA
NC_082790.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes melanostomus;NA;NA;NA
NC_082757.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes alutus;NA;NA;NA
NC_082760.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes mystinus;NA;NA;NA
KX929917.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes mentella;NA;NA;NA
NC_066933.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes caurinus;NA;NA;NA
Sebastolobus	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastolobus;Sebastolobus alascanus;NA;NA;NA
NC_082762.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes wilsoni;NA;NA;NA
PX724947.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes semicinctus;NA;NA;NA
OR641531.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes jordani;NA;NA;NA
NC_082759.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes saxicola;NA;NA;NA
LC645306.1	NA;Chordata;Actinopteri;Perciformes;Scorpaenidae;Pontinus;Pontinus macrocephalus;NA;NA;NA
PZ044150.1	NA;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes rufus;NA;NA;NA
OP326519.1	NA;Chordata;Actinopteri;Gobiiformes;Gobiidae;Taenioides;Taenioides cirratus;NA;NA;NA
Taenioides	NA;Chordata;Actinopteri;Gobiiformes;Gobiidae;Taenioides;Taenioides cirratus;NA;NA;NA
KJ944420.1	NA;Chordata;Actinopteri;Gobiiformes;Gobiidae;Taenioides;Taenioides cirratus;NA;NA;NA
LC672451.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Parajulis;Parajulis poecilepterus;NA;NA;NA
Glossogobius	NA;Chordata;Actinopteri;Gobiiformes;Gobiidae;Glossogobius;Glossogobius giuris;NA;NA;NA
AY484981.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus lentjan;NA;NA;NA
PZ213518.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus harak;NA;NA;NA
KU680995.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus harak;NA;NA;NA
KU680997.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus mahsena;NA;NA;NA
OQ420716.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus atlanticus;NA;NA;NA
PZ213532.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus microdon;NA;NA;NA
PZ213513.1	NA;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus erythracanthus;NA;NA;NA
LC717546.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Cirrhilabrus;Cirrhilabrus lanceolatus;NA;NA;NA
NC_064113.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Cirrhilabrus;Cirrhilabrus exquisitus;NA;NA;NA
PZ315381.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Cirrhilabrus;Cirrhilabrus scottorum;NA;NA;NA
LC649133.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Cirrhilabrus;Cirrhilabrus temminckii;NA;NA;NA
OP168897.1	NA;Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites atun;NA;NA;NA
AP012518.1	NA;Chordata;Actinopteri;Scombriformes;Stromateidae;Peprilus;Peprilus triacanthus;NA;NA;NA
NC_088029.1	NA;Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites lepidopodea;NA;NA;NA
AF333599.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Minytrema;Minytrema melanops;NA;NA;NA
MN867911.1	NA;Chordata;Actinopteri;Cypriniformes;Botiidae;Botia;Botia dario;NA;NA;NA
AF333596.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus commersonii;NA;NA;NA
AB127394.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus commersonii;NA;NA;NA
KP013114.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Catostomus;Catostomus commersonii;NA;NA;NA
Harriotta	NA;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Harriotta;Harriotta raleighana;NA;NA;NA
PX070021.1	NA;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Harriotta;Harriotta raleighana;NA;NA;NA
Catostomus	NA;Platyhelminthes;Cestoda;Caryophyllidea;Caryophyllaeidae;Hypocaryophyllaeus;Hypocaryophyllaeus paratarius;NA;NA;NA
AB242166.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Minytrema;Minytrema melanops;NA;NA;NA
PQ064519.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Moxostoma;Moxostoma macrolepidotum;NA;NA;NA
MW856876.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Moxostoma;Moxostoma macrolepidotum;NA;NA;NA
Cycleptus	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Cycleptus;Cycleptus elongatus;NA;NA;NA
AB126083.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Carpiodes;Carpiodes carpio;NA;NA;NA
AF333593.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Ictiobus;Ictiobus bubalus;NA;NA;NA
OL878366.1	NA;Chordata;Actinopteri;Cypriniformes;Catostomidae;Carpiodes;Carpiodes cyprinus;NA;NA;NA
AP011289.1	NA;Chordata;Actinopteri;Cypriniformes;Cobitidae;Canthophrys;Canthophrys gongota;NA;NA;NA
JF773764.1	NA;Chordata;Chondrichthyes;Chimaeriformes;Callorhinchidae;Callorhinchus;Callorhinchus milii;NA;NA;NA
Amblypharyngodon	NA;Chordata;Actinopteri;Cypriniformes;Danionidae;Amblypharyngodon;Amblypharyngodon mola;NA;NA;NA
EU343733.1	NA;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Hypophthalmichthys;Hypophthalmichthys nobilis;NA;NA;NA
AP011217.1	NA;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Hypophthalmichthys;Hypophthalmichthys nobilis;NA;NA;NA
AP012107.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Semotilus;Semotilus atromaculatus;NA;NA;NA
AF038484.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Rutilus;Rutilus rutilus;NA;NA;NA
AB239597.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Pelecus;Pelecus cultratus;NA;NA;NA
AB218686.1	NA;Chordata;Actinopteri;Cypriniformes;Tincidae;Tinca;Tinca tinca;NA;NA;NA
AP009305.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Abramis;Abramis brama;NA;NA;NA
Hypophthalmichthys	NA;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Hypophthalmichthys;Hypophthalmichthys molitrix;NA;NA;NA
AP010775.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Rutilus;Rutilus rutilus;NA;NA;NA
AY897013.1	NA;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Ctenopharyngodon;Ctenopharyngodon idella;NA;NA;NA
AF038494.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Ptychocheilus;Ptychocheilus oregonensis;NA;NA;NA
NC_066937.1	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Ptychocheilus;Ptychocheilus oregonensis;NA;NA;NA
MW344880.1	NA;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Hypophthalmichthys;Hypophthalmichthys molitrix;NA;NA;NA
Lampris	NA;Chordata;Actinopteri;Lampriformes;Lampridae;Lampris;Lampris guttatus;NA;NA;NA
NC_009588.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Spratelloides;Spratelloides delicatulus;NA;NA;NA
Spratelloides	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Spratelloides;Spratelloides gracilis;NA;NA;NA
KC879582.1	NA;Cnidaria;Scyphozoa;Rhizostomeae;Stomolophidae;Stomolophus;Stomolophus meleagris;NA;NA;NA
KC879596.1	NA;Cnidaria;Scyphozoa;Rhizostomeae;Stomolophidae;Stomolophus;Stomolophus meleagris;NA;NA;NA
LC731791.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella zunasi;NA;NA;NA
KC879580.1	NA;Cnidaria;Scyphozoa;Rhizostomeae;Stomolophidae;Stomolophus;Stomolophus meleagris;NA;NA;NA
KC879589.1	NA;Cnidaria;Scyphozoa;Rhizostomeae;Stomolophidae;Stomolophus;Stomolophus meleagris;NA;NA;NA
KC879587.1	NA;Cnidaria;Scyphozoa;Rhizostomeae;Stomolophidae;Stomolophus;Stomolophus meleagris;NA;NA;NA
KC879592.1	NA;Cnidaria;Scyphozoa;Rhizostomeae;Stomolophidae;Stomolophus;Stomolophus meleagris;NA;NA;NA
DQ912032.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella aurita;NA;NA;NA
NC_023824.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa nasus;NA;NA;NA
PZ377780.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella marquesensis;NA;NA;NA
PX430112.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Hilsa;Hilsa kelee;NA;NA;NA
AP011600.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa toli;NA;NA;NA
AP011610.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa ilisha;NA;NA;NA
NC_002616.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops melanosticta;NA;NA;NA
OR482441.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax;NA;NA;NA
PX741123.1	NA;Chordata;Chondrichthyes;Squaliformes;Squalidae;Cirrhigaleus;Cirrhigaleus asper;NA;NA;NA
AB938108.2	NA;Chordata;Chondrichthyes;Squaliformes;Squalidae;Cirrhigaleus;Cirrhigaleus barbifer;NA;NA;NA
MN873044.1	NA;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus blainville;NA;NA;NA
KT459334.1	NA;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus montalbani;NA;NA;NA
GU130625.1	NA;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus megalops;NA;NA;NA
LC635110.1	NA;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus japonicus;NA;NA;NA
PX430084.1	NA;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres;NA;NA;NA
MH380856.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA;NA;NA
KX096870.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa hamiltonii;NA;NA;NA
MH380844.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa hamiltonii;NA;NA;NA
PX430451.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa katana;NA;NA;NA
AP017958.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa setirostris;NA;NA;NA
MH380854.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA;NA;NA
PX430085.1	NA;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres;NA;NA;NA
NC_016678.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Odaxothrissa;Odaxothrissa losera;NA;NA;NA
NC_009590.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Pellonula;Pellonula vorax;NA;NA;NA
NC_009591.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Pellonula;Pellonula leonensis;NA;NA;NA
NC_016683.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Microthrissa;Microthrissa royauxi;NA;NA;NA
PX430305.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella albella;NA;NA;NA
NC_016671.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Hyperlophus;Hyperlophus vittatus;NA;NA;NA
NC_035874.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella fijiensis;NA;NA;NA
Ethmidium	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Ethmidium;Ethmidium maculatum;NA;NA;NA
Harengula	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula jaguana;NA;NA;NA
PZ377779.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula jaguana;NA;NA;NA
NC_009587.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella maderensis;NA;NA;NA
Ethmalosa	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Ethmalosa;Ethmalosa fimbriata;NA;NA;NA
NC_021446.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Anodontostoma;Anodontostoma chacunda;NA;NA;NA
PV863448.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Strangomera;Strangomera bentincki;NA;NA;NA
NC_021447.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa come;NA;NA;NA
LC920417.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa come;NA;NA;NA
NC_043853.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa erebi;NA;NA;NA
NC_009586.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa japonica;NA;NA;NA
Opisthonema	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Opisthonema;Opisthonema oglinum;NA;NA;NA
KU665488.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella gibbosa;NA;NA;NA
AP011607.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sprattus;Sprattus muelleri;NA;NA;NA
Dorosoma	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Dorosoma;Dorosoma cepedianum;NA;NA;NA
PQ010188.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;NA;NA;NA
KX686084.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Brevoortia;Brevoortia tyrannus;NA;NA;NA
Brevoortia	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Brevoortia;Brevoortia tyrannus;NA;NA;NA
AP009132.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Alosa;Alosa pseudoharengus;NA;NA;NA
NC_068728.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Stolothrissa;Stolothrissa tanganicae;NA;NA;NA
PQ010181.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;NA;NA;NA
PQ010210.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;NA;NA;NA
Clupea	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;NA;NA;NA
KC193767.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea harengus;NA;NA;NA
AP009136.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Dorosoma;Dorosoma petenense;NA;NA;NA
AM931029.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;NA;NA;NA
DQ912053.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;NA;NA;NA
PQ010147.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardina;Sardina pilchardus;NA;NA;NA
Escualosa	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Escualosa;Escualosa thoracata;NA;NA;NA
NC_035064.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Amblygaster;Amblygaster sirm;NA;NA;NA
OP056858.1	NA;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus intermedius;NA;NA;NA
KR000002.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella longiceps;NA;NA;NA
AP009133.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea harengus;NA;NA;NA
KC193763.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea harengus;NA;NA;NA
PQ385613.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA;NA;NA
OR575616.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella marquesensis;NA;NA;NA
OR582673.1	NA;Chordata;Actinopteri;Clupeiformes;Clupeidae;Herklotsichthys;Herklotsichthys quadrimaculatus;NA;NA;NA
MH380879.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus waitei;NA;NA;NA
AP011562.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Lycothrissa;Lycothrissa crocodilus;NA;NA;NA
Catlocarpio	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Catlocarpio;Catlocarpio siamensis;NA;NA;NA
AP013325.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cirrhinus;Cirrhinus reba;NA;NA;NA
AB238966.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Barbonymus;Barbonymus gonionotus;NA;NA;NA
(Cyprinus	NA;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Cyvirus;Cyvirus cyprinidallo3;NA;NA;NA
KU681006.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio;NA;NA;NA
AP011181.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Barbonymus;Barbonymus altus;NA;NA;NA
AP011198.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeo;Labeo bata;NA;NA;NA
AP009047.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio;NA;NA;NA
AP011357.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cirrhinus;Cirrhinus microlepis;NA;NA;NA
Probarbus	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Probarbus;Probarbus jullieni;NA;NA;NA
AP012150.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cirrhinus;Cirrhinus cirrhosus;NA;NA;NA
Cirrhinus	NA;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas dhakensis;NA;NA;NA
PP937076.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Barbonymus;Barbonymus schwanefeldii;NA;NA;NA
AY050546.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cirrhinus;Cirrhinus molitorella;NA;NA;NA
Engraulis	NA;Bacillota;Bacilli;Caryophanales;Bacillaceae;Salimicrobium;Salimicrobium jeotgali;NA;NA;NA
MG786488.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa vitrirostris;NA;NA;NA
AP011559.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia reynaldi;NA;NA;NA
MH380882.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus commersonnii;NA;NA;NA
Bathyraja	NA;Chordata;Chondrichthyes;Rajiformes;Arhynchobatidae;Bathyraja;Bathyraja smithii;NA;NA;NA
Bathyraja_1	NA;Chordata;Chondrichthyes;Rajiformes;Arhynchobatidae;Bathyraja;Bathyraja smithii;NA;NA;NA
Bathyraja_2	NA;Chordata;Chondrichthyes;Rajiformes;Arhynchobatidae;Bathyraja;Bathyraja smithii;NA;NA;NA
MF993540.1	NA;Chordata;Chondrichthyes;NA;Squatinidae;Squatina;Squatina dumeril;NA;NA;NA
PZ285093.1	NA;Chordata;Actinopteri;Carangiformes;Coryphaenidae;Coryphaena;Coryphaena equiselis;NA;NA;NA
AP017953.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa dussumieri;NA;NA;NA
MH380818.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia macrognathos;NA;NA;NA
DQ912056.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Setipinna;Setipinna taty;NA;NA;NA
MH380829.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Setipinna;Setipinna breviceps;NA;NA;NA
MH380847.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa mystax;NA;NA;NA
MH380820.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Setipinna;Setipinna melanochir;NA;NA;NA
MH380871.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus indicus;NA;NA;NA
AP017954.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina pseudoheteroloba;NA;NA;NA
KX753639.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus commersonnii;NA;NA;NA
MH380877.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus waitei;NA;NA;NA
DQ912048.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa choerostoma;NA;NA;NA
AP017951.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer;NA;NA;NA
AP017956.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer;NA;NA;NA
Engraulis_1	NA;Bacillota;Bacilli;Caryophanales;Bacillaceae;Salimicrobium;Salimicrobium jeotgali;NA;NA;NA
DQ912040.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa hepsetus;NA;NA;NA
PV642271.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa hepsetus;NA;NA;NA
MH380833.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa encrasicholoides;NA;NA;NA
KT985048.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa kammalensis;NA;NA;NA
MH380832.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa baelama;NA;NA;NA
AP009616.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa baelama;NA;NA;NA
PX415544.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoviella;Anchoviella lepidentostole;NA;NA;NA
AP012524.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoviella;Anchoviella sp. CBM-ZF-12586;NA;NA;NA
PX416477.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Lycengraulis;Lycengraulis batesii;NA;NA;NA
AP011563.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Lycengraulis;Lycengraulis grossidens;NA;NA;NA
EF422317.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia mystus;NA;NA;NA
DQ912057.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia mystus;NA;NA;NA
EF422315.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia mystus;NA;NA;NA
GU382852.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia sp. JKK-2010;NA;NA;NA
MH380858.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa malabarica;NA;NA;NA
AB040676.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis japonicus;NA;NA;NA
DQ912037.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax;NA;NA;NA
AP009137.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;NA;NA;NA
PV814431.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa parva;NA;NA;NA
DQ912036.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa delicatissima;NA;NA;NA
PV814432.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa spinifer;NA;NA;NA
MH732976.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus insularis;NA;NA;NA
DQ912049.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa lyolepis;NA;NA;NA
Anchoa	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa hepsetus;NA;NA;NA
OP056849.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Anchoa;Anchoa cayorum;NA;NA;NA
PX416319.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis aff. nebulosus;NA;NA;NA
EF422316.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia mystus;NA;NA;NA
EF422314.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia mystus;NA;NA;NA
EF422318.1	NA;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia mystus;NA;NA;NA
Mylocheilus	NA;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Mylocheilus;Mylocheilus caurinus;NA;NA;NA
Mylopharyngodon	NA;Chordata;Actinopteri;Cypriniformes;Xenocyprididae;Mylopharyngodon;Mylopharyngodon piceus;NA;NA;NA
PX416111.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Harttiella;Harttiella sp. Makwali;NA;NA;NA
PX416101.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Harttiella;Harttiella intermedia;NA;NA;NA
PX416112.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Harttiella;Harttiella parva;NA;NA;NA
PX416105.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Harttiella;Harttiella lucifer;NA;NA;NA
PX416102.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Harttiella;Harttiella janmoli;NA;NA;NA
